product_id,sku,name,brand,price_current,price_original,discount_amt,currency,installment,in_stock,category,url,image
120329,TM-DG-SBP-1105-SM-3912,Vertu IronFlip Calf 12/512 GB Dawning Orange,Vertu,12999.99,13999.99,1000,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-calf-12-512-gb-dawning-orange,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3912_1-c0a6321d.webp
117573,TM-DG-SBP-1105-SM-3841,Motorola moto g86 Power 5G 8/512 GB Spellbound Grey,Motorola,709.99,799.99,90,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/motorola-moto-g86-power-5g-8-512-gb-spellbound-grey,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3841_1.png
119670,TM-DG-SBP-1105-SM-3886,Google Pixel 10 12/128 GB Frost,Google,1899.99,2299.99,400,AZN,0% 18 ay,Yes,Smartfonlar,https://kontakt.az/google-pixel-10-12-128-gb-frost,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3886_1.png
103572,TM-DG-SBP-1105-SM-3290,Samsung Galaxy S25 (SM-S931B) 12/128 GB Icyblue,Samsung,1559.99,1919.99,360,AZN,0% 12 ay,Yes,Smartfonlar,https://kontakt.az/samsung-galaxy-s25-sm-s931b-12-128-gb-icy-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3290_1.png
117574,TM-DG-SBP-1105-SM-3842,Motorola moto g86 Power 5G 8/512 GB Golden Cypress,Motorola,709.99,799.99,90,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/motorola-moto-g86-power-5g-8-512-gb-golden-cypress,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3842_.png
110792,TM-DG-SBP-1105-SM-3601,Samsung Galaxy Z Fold7 (F966) 12/256 GB Black,Samsung,3749.99,4219.99,470,AZN,0% 12 ay,Yes,Smartfonlar,https://kontakt.az/samsung-galaxy-z-fold7-f966-12-256-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3601_1-50ada9ce.webp
121252,TM-DG-SBP-1105-SM-3943,Xiaomi Redmi Note 15 Pro 8/256 GB Black,Xiaomi,619.99,819.99,200,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-redmi-note-15-pro-8-256-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3943_654-65596509.webp
99232,TM-DG-SBP-1105-SM-2994,Vertu IronFlip YG Navy Blue Alli (CIF-E-HJ-BE11-A-EU),Vertu,27989.99,29999.99,2010,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-yg-navy-blue-alli-cif-e-hj-be11-a-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2994_12.png
114839,TM-DG-SBP-1105-SM-3650,Samsung Galaxy A07 (SM-A075) 4/64 GB Green,Samsung,229.99,269.99,40,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/samsung-galaxy-a07-sm-a075-4-64-gb-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3650_1.png
114554,TM-DG-SBP-1105-SM-3771,HONOR X7d 8/128 GB Meteor Silver,HONOR,389.99,489.99,100,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/honor-x7d-8-128-gb-meteor-silver,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3771_1_1.png
104822,TM-DG-SBP-1105-SM-3331,Poco X7 Pro 8/256 GB Yellow,Poco,729.99,969.99,240,AZN,0% 18 ay,Yes,Smartfonlar,https://kontakt.az/poco-x7-pro-8-256-gb-yellow,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3331_1.png
110788,TM-DG-SBP-1105-SM-3597,Samsung Galaxy Z Flip7 (F766) 12/512 GB Black,Samsung,2149.99,2719.99,570,AZN,0% 12 ay,Unknown,Smartfonlar,https://kontakt.az/samsung-galaxy-z-flip7-f766-12-512-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3597_1.png
117739,TM-DG-SBP-1105-SM-3855,HONOR X9d 12/256 GB Forest Green,HONOR,769.99,999.99,230,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/honor-x9d-12-256-gb-forest-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3855_1.png
110797,TM-DG-SBP-1105-SM-3606,Samsung Galaxy Z Flip7 (F766) 12/256 GB Red,Samsung,1999.99,2519.99,520,AZN,0% 12 ay,Yes,Smartfonlar,https://kontakt.az/samsung-galaxy-z-flip7-f766-12-256-gb-red,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3606_1.png
119675,TM-DG-SBP-1105-SM-3891,Google Pixel 10 Pro XL 16/256 GB Obsidian,Google,2799.99,3399.99,600,AZN,0% 12 ay,Yes,Smartfonlar,https://kontakt.az/google-pixel-10-pro-xl-16-256-gb-obsidian,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3891_1.png
114031,TM-DG-SBP-1105-SM-3703,iPhone 17 512 GB Sage,Apple,2849.99,3249.99,400,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/iphone-17-512-gb-sage,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3703_1.png
119773,TM-DG-SBP-1105-SM-3893,RedMagic 11 Pro 16/512 GB NightFreeze,ZTE,2499.99,2899.99,400,AZN,0% 6 ay,Unknown,Telefoniya,https://kontakt.az/redmagic-11-pro-16-512-gb-nightfreeze,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3893_1.png
120335,TM-DG-SBP-1105-SM-3919,Vertu Metavertu Max Alli 12 GB / 1TB Navy Blue,Vertu,18499.99,20499.99,2000,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-metavertu-max-alli-12-gb-1tb-navy-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3919_1-1565f2bf.webp
120330,TM-DG-SBP-1105-SM-3913,Vertu IronFlip Calf 12/512 GB Moon White,Vertu,12999.99,13999.99,1000,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-calf-12-512-gb-moon-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3913_1-d1ce6552.webp
120386,TM-DG-SBP-1105-SM-3930,Doogee S41 Max 6/256 GB Black,Doogee,299.99,379.99,80,AZN,0% 6 ay,Yes,Telefoniya,https://kontakt.az/doogee-s41-max-6-256-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3930_1-76cfdf34.webp
116461,TM-DG-SBP-1105-SM-3793,Xiaomi 15T Pro 12 GB / 1 TB Gray,Xiaomi,1599.99,1929.99,330,AZN,0% 12 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-15t-pro-12-gb-1-tb-gray,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3793_1.png
110473,TM-DG-SBP-1105-SM-3584,HONOR 400 8/256 GB Meteor Silver,HONOR,829.99,1019.99,190,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/honor-400-8-256-gb-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3584_1.png
114475,TM-DG-SBP-1105-SM-3648,Samsung Galaxy A07 (SM-A075) 4/128 GB Light Violet,Samsung,269.99,309.99,40,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/samsung-galaxy-a07-sm-a075-4-128-gb-light-violet,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3648_1.png
121251,TM-DG-SBP-1105-SM-3942,Xiaomi Redmi Note 15 8/256 GB Forest Green,Xiaomi,499.99,659.99,160,AZN,0% 12 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-redmi-note-15-8-256-gb-forest-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3942_654-03f365fb.webp
103565,TM-DG-SBP-1105-SM-3283,Samsung Galaxy S25+ (SM-S936B) 12/256 GB Navy,Samsung,1849.99,2319.99,470,AZN,0% 12 ay,Yes,Smartfonlar,https://kontakt.az/samsung-galaxy-s25-sm-s936b-12-256-gb-navy,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3283_14.png
120840,TM-DG-SBP-1105-SM-4007,OPPO A5i 4/64 GB CPH2773 Starry Purple,OPPO,269.99,329.99,60,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/oppo-a5i-4-64-gb-cph2773-starry-purple,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4007_1-5741aac2.webp
99220,TM-DG-SBP-1105-SM-2975,Vertu Ironflip Carbon Texture Taffeta (CIF-T-HT-BK14-A-EU),Vertu,14489.99,15999.99,1510,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-carbon-texture-taffeta-cif-t-ht-bk14-a-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2975_12.png
117213,TM-DG-SBP-1105-SM-3669,Samsung Galaxy S25 FE (SM-S731) 8/256 GB White,Samsung,1319.99,1619.99,300,AZN,0% 12 ay,Yes,Telefoniya,https://kontakt.az/samsung-galaxy-s25-fe-sm-s731-8-256-gb-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3669_1.png
117212,TM-DG-SBP-1105-SM-3666,Samsung Galaxy S25 FE (SM-S731) 8/256 GB Light Blue,Samsung,1319.99,1619.99,300,AZN,0% 12 ay,Yes,Smartfonlar,https://kontakt.az/samsung-galaxy-s25-fe-sm-s731-8-256-gb-light-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3666_1.png
110340,TM-DG-SBP-1105-SM-3559,Blackview A200 Pro 12/256 GB Blue,Blackview,499.99,699.99,200,AZN,0% 18 ay,Yes,Telefoniya,https://kontakt.az/blackview-a200-pro-12-256-gb-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3559_1.png
119758,TM-DG-SBP-1105-SM-3871,Nothing CMF Phone 2 Pro 8/128 GB A10400201 White,Nothing,659.99,699.99,40,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/nothing-cmf-phone-2-pro-8-128-gb-a10400201-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3871_-183f05bd.webp
121257,TM-DG-SBP-1105-SM-3968,Xiaomi Redmi Note 15 Pro+ 5G 8/256 GB Glacier Blue,Xiaomi,899.99,1169.99,270,AZN,0% 12 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-note-redmi-15-pro-5g-8-256-gb-glacier-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3968_1-c5060176.webp
99226,TM-DG-SBP-1105-SM-2981,Vertu IronFlip Verona Green Calf (CIF-N-HT-GN11-A-EU),Vertu,12989.99,13999.99,1010,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-verona-green-calf-cif-n-ht-gn11-a-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2981_12.png
111349,TM-DG-SBP-1105-SM-3615,HONOR X6c 6/256 GB Ocean Cyan,HONOR,329.99,409.99,80,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/honor-x6c-6-256-gb-ocean-cyan,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3615_1_1_.png
114546,TM-DG-SBP-1105-SM-3652,Samsung Galaxy A07 (SM-A075) 6/128 GB Green,Samsung,279.99,329.99,50,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/samsung-galaxy-a07-sm-a075-6-128-gb-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3652_1.png
121963,TM-DG-SBP-1105-SM-4023,Samsung Galaxy A17 4/128 GB + Samsung Galaxy A17 4/128 GB,,719.98,839.98,120,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/samsung-galaxy-a17-4-128-gb-samsung-galaxy-a17-4-128-gb,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4023_22-3f14a2e8.webp
121264,TM-DG-SBP-1105-SM-3978,Xiaomi Redmi Note 15 6/128 GB Forest Green,Xiaomi,449.99,569.99,120,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-redmi-note-15-6-128-gb-forest-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3978_1-0fdaa02d.webp
120385,TM-DG-SBP-1105-SM-3929,Doogee S41 Max 6/256 GB Green,Doogee,299.99,379.99,80,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/doogee-s41-max-6-256-gb-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3929_1-4b001053.webp
121964,TM-DG-SBP-1105-SM-4024,Samsung Galaxy S25 FE 8/128 GB + Samsung Galaxy S25 FE 8/128 GB,,2499.98,2939.98,440,AZN,0% 12 ay,Unknown,Smartfonlar,https://kontakt.az/samsung-galaxy-s25-fe-8-128-gb-samsung-galaxy-s25-fe-8-128-gb,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4024_222-39402127.webp
121250,TM-DG-SBP-1105-SM-3941,Xiaomi Redmi Note 15 8/256 GB Glacier Blue,Xiaomi,499.99,659.99,160,AZN,0% 12 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-redmi-note-15-8-256-gb-glacier-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3941_654-1e10a5e9.webp
120839,TM-DG-SBP-1105-SM-4006,OPPO A5i 4/64 GB CPH2773 Nebula Red,OPPO,269.99,329.99,60,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/oppo-a5i-4-64-gb-cph2773-nebula-red,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4006_1-4629fd8d.webp
120822,TM-DG-SBP-1105-SM-3963,Oukitel C61 Pro 8/256 GB Blue,Oukitel,449.99,599.99,150,AZN,0% 6 ay,Unknown,Telefoniya,https://kontakt.az/oukitel-c61-pro-8-256-gb-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3964_11-c756fc2f.webp
99227,TM-DG-SBP-1105-SM-2982,Vertu IronFlip YG Basalt Black Alli (CIF-E-HJ-BK11-A-EU),Vertu,27989.99,29999.99,2010,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/vertu-ironflip-yg-basalt-black-alli-cif-e-hj-bk11-a-eu,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-2982_12.png
114555,TM-DG-SBP-1105-SM-3772,HONOR X7d 8/128 GB Desert Gold,HONOR,389.99,489.99,100,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/honor-x7d-8-128-gb-desert-gold,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3772_1.png
104861,TM-DG-SBP-1105-SM-3372,Oukitel WP35 8/256 GB Grey,Oukitel,619.99,799.99,180,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/oukitel-wp35-8-256-gb-grey,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3372_11.png
121262,TM-DG-SBP-1105-SM-3973,Xiaomi Redmi Note 15 Pro+ 5G 12/512 GB Glacier Blue,Xiaomi,1069.99,1369.99,300,AZN,0% 18 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-redmi-note-15-pro-plus-5g-12-512-gb-glacier-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3973_1-da19608f.webp
121249,TM-DG-SBP-1105-SM-3940,Xiaomi Redmi Note 15 8/256 GB Purple,Xiaomi,499.99,659.99,160,AZN,0% 12 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-redmi-note-15-8-256-gb-purple,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3940_654-78baa51b.webp
114048,TM-DG-SBP-1105-SM-3720,iPhone Air 1 TB Space Black,Apple,3629.99,3999.99,370,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/iphone-air-1-tb-space-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3720_1.png
121962,TM-DG-SBP-1105-SM-4022,Redmi Note 15 6/128 GB + Redmi Note 15 6/128 GB,,979.98,1139.98,160,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/redmi-note-15-6-128-gb-redmi-note-15-6-128-gb,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4022_111-2f813625.webp
114046,TM-DG-SBP-1105-SM-3718,iPhone Air 512 GB Sky Blue,Apple,3079.99,3449.99,370,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/iphone-air-512-gb-sky-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3718_1.png
104821,TM-DG-SBP-1105-SM-3330,Poco X7 Pro 8/256 GB Green,Poco,729.99,969.99,240,AZN,0% 18 ay,Yes,Smartfonlar,https://kontakt.az/poco-x7-pro-8-256-gb-green,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3330_1.png
117215,TM-DG-SBP-1105-SM-3838,Samsung Galaxy S25 FE (SM-S731) 8/128 GB White,Samsung,1199.99,1469.99,270,AZN,0% 12 ay,Yes,Smartfonlar,https://kontakt.az/samsung-galaxy-s25-fe-sm-s731-8-128-gb-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3838_1_1_.png
121253,TM-DG-SBP-1105-SM-3944,Xiaomi Redmi Note 15 Pro 8/256 GB Glacier Blue,Xiaomi,619.99,819.99,200,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/xiaomi-redmi-note-15-pro-8-256-gb-glacier-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3944_654-3935e4de.webp
121965,TM-DG-SBP-1105-SM-4025,OPPO A5 Pro 8/256 GB + OPPO A5 Pro 8/256 GB,,1139.98,1339.98,200,AZN,0% 12 ay,Unknown,Smartfonlar,https://kontakt.az/oppo-a5-pro-8-256-gb-oppo-a5-pro-8-256-gb,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4025_111-73edb7f2.webp
114050,TM-DG-SBP-1105-SM-3722,iPhone Air 1 TB Sky Blue,Apple,3629.99,3999.99,370,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/iphone-air-1-tb-sky-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3722_1.png
119760,TM-DG-SBP-1105-SM-3873,Nothing CMF Phone 2 Pro 8/256 GB A10400213 White,Nothing,789.99,839.99,50,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-cmf-phone-2-pro-8-256-gb-a10400213-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3873_1-bcb3607d.webp
119767,TM-DG-SBP-1105-SM-3880,Nothing Phone (3A) Pro 12/256 GB A10400170 Grey,Nothing,1259.99,1359.99,100,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-phone-3a-pro-12-256-gb-a10400170-grey,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3880_1-70ddb1fe.webp
119770,TM-DG-SBP-1105-SM-3883,Nothing Phone (3) 16/512 GB A10000020 Black,Nothing,2209.99,2309.99,100,AZN,0% 6 ay,Yes,Telefoniya,https://kontakt.az/nothing-phone-3-16-512-gb-a10000020-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3883_1_1-081bc33a.webp
121427,TM-DG-SBP-1105-SM-4012,Poco M8 Pro 5G 12/512 GB Black,Poco,889.99,1069.99,180,AZN,0% 6 ay,Unknown,Smartfonlar,https://kontakt.az/poco-m8-pro-5g-12-512-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4012_1-7f48c0ef.webp
105064,TM-DG-SBP-1105-SM-3356,Oukitel C38 6/256 GB Black,Oukitel,324.99,419.99,95,AZN,0% 6 ay,Yes,Telefoniya,https://kontakt.az/oukitel-c38-6-256-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3356_1.png
119769,TM-DG-SBP-1105-SM-3882,Nothing Phone (3) 12/256 GB A10000019 White,Nothing,2009.99,2159.99,150,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-phone-3-12-256-gb-a10000019-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3882_1-520d1f60.webp
119761,TM-DG-SBP-1105-SM-3874,Nothing Phone (3A) 12/256 GB A10400151 Black,Nothing,959.99,1059.99,100,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-phone-3a-12-256-gb-a10400151-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3874_1-7cb60595.webp
119765,TM-DG-SBP-1105-SM-3878,Nothing Phone (3A) 8/128 GB A10400149 White,Nothing,809.99,859.99,50,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-phone-3a-8-128-gb-a10400149-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3878_1-6970a0df.webp
114047,TM-DG-SBP-1105-SM-3719,iPhone Air 512 GB Light Gold,Apple,3079.99,3449.99,370,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/iphone-air-512-gb-light-gold,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3719_1.png
119763,TM-DG-SBP-1105-SM-3876,Nothing Phone (3A) 12/256 GB A10400152 White,Nothing,959.99,1059.99,100,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-phone-3a-12-256-gb-a10400152-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3876_-701dddfc.webp
119764,TM-DG-SBP-1105-SM-3877,Nothing Phone (3A) 8/128 GB A10400148 Black,Nothing,809.99,859.99,50,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-phone-3a-8-128-gb-a10400148-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3877_1-4f0efc44.webp
119766,TM-DG-SBP-1105-SM-3879,Nothing Phone (3A) Pro 12/256 GB A10400169 Black,Nothing,1259.99,1359.99,100,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-phone-3a-pro-12-256-gb-a10400169-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3879_1_1_-17618e80.webp
119762,TM-DG-SBP-1105-SM-3875,Nothing Phone (3A) 12/256 GB A10400153 Blue,Nothing,959.99,1059.99,100,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-phone-3a-12-256-gb-a10400153-blue,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3875_1-6dde52da.webp
122069,TM-DG-SBP-1105-SM-4026,ZTE nubia Z80 Ultra 16/512 GB Black,ZTE,2399.99,2899.99,500,AZN,0% 12 ay,Unknown,Telefoniya,https://kontakt.az/zte-nubia-z80-ultra-16-512-gb-black,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-4026_1-d290be3a.webp
119771,TM-DG-SBP-1105-SM-3884,Nothing Phone (3) 16/512 GB A10000021 White,Nothing,2209.99,2309.99,100,AZN,0% 6 ay,Yes,Smartfonlar,https://kontakt.az/nothing-phone-3-16-512-gb-a10000021-white,https://kontakt.az/media/catalog/product/cache/d5c3506eddb65cd2e8f7539e513db76b/t/m/tm-dg-sbp-1105-sm-3884_1-83602dc7.webp
